CustomerID,recency,frequenci,monitery,country,group
16149,27,2,140.26,United Kingdom,4
16150,65,5,410.604,United Kingdom,2
16152,291,1,1829.04,United Kingdom,3
16153,72,5,364.846,United Kingdom,2
16156,31,9,346.8933333,United Kingdom,2
16157,38,3,218.8966667,United Kingdom,4
16159,304,1,348.2,United Kingdom,3
16160,88,2,512.72,United Kingdom,2
16161,24,19,293.4505263,United Kingdom,2
16162,275,1,37.4,United Kingdom,3
16163,255,2,428.3,United Kingdom,3
16164,40,3,274.16,United Kingdom,4
16168,33,27,140.2814815,United Kingdom,4
16169,31,4,455.7425,United Kingdom,2
16170,73,6,314.175,United Kingdom,2
16171,82,1,73.2,United Kingdom,4
16172,118,5,228.042,United Kingdom,4
16173,38,6,236.3866667,United Kingdom,4
16174,149,3,336.5166667,United Kingdom,2
16175,117,4,259.3975,United Kingdom,4
16177,73,1,331.95,United Kingdom,2
16178,161,1,197.9,United Kingdom,4
16179,83,1,215.83,United Kingdom,4
16180,123,8,1281.7725,United Kingdom,2
16181,96,1,305.54,United Kingdom,2
16182,95,4,1654.4125,United Kingdom,2
16183,90,1,338.71,United Kingdom,2
16184,87,6,193.1316667,United Kingdom,4
16185,39,2,264.705,United Kingdom,4
16186,45,12,333.9116667,United Kingdom,2
16187,54,15,460.7626667,United Kingdom,2
16188,67,4,245.465,United Kingdom,4
16189,38,2,107.74,United Kingdom,4
16190,63,1,215.08,United Kingdom,4
16191,25,13,398.5015385,United Kingdom,2
16193,259,1,314.45,United Kingdom,3
16198,98,1,400.681,United Kingdom,2
16200,27,2,540.31,United Kingdom,2
16201,26,4,465.8675,United Kingdom,2
16202,383,1,365.27,United Kingdom,3
16203,81,4,148.225,United Kingdom,4
16204,46,1,405.71,United Kingdom,2
16205,53,4,190.345,United Kingdom,4
16206,77,4,134.265,United Kingdom,4
16207,48,1,394.38,United Kingdom,2
16208,67,2,332.13,United Kingdom,2
16209,111,5,452.524,United Kingdom,2
16210,24,18,1171.461111,United Kingdom,2
16211,111,1,547.02,United Kingdom,2
16212,42,2,345.17,United Kingdom,2
16213,101,1,159,United Kingdom,4
16214,193,3,354.25,United Kingdom,3
16215,103,1,242.35,United Kingdom,4
16216,290,1,914.93,United Kingdom,3
16217,258,2,152.125,United Kingdom,3
16218,52,7,440.6685714,United Kingdom,2
16221,59,3,288.2866667,United Kingdom,4
16222,341,1,846.72,United Kingdom,3
16224,80,4,323.825,United Kingdom,2
16225,67,5,219.264,United Kingdom,4
16226,226,3,85.04,United Kingdom,3
16227,248,1,314.22,United Kingdom,3
16229,110,2,505.3,United Kingdom,2
16230,212,2,271.015,United Kingdom,3
16232,66,4,247.72,United Kingdom,4
16233,94,3,178.8933333,United Kingdom,4
16235,63,5,173.462,United Kingdom,4
16236,101,1,432.2,United Kingdom,2
16239,79,2,207.1,United Kingdom,4
16240,47,2,1859.4,United Kingdom,2
16241,32,13,200.6053846,United Kingdom,4
16242,31,7,514.7442857,United Kingdom,2
16243,56,2,204.55,United Kingdom,4
16244,234,2,761.375,United Kingdom,3
16245,46,3,471.22,United Kingdom,2
16247,193,1,114.56,United Kingdom,3
16248,84,1,152.94,United Kingdom,4
16249,75,5,360.014,United Kingdom,2
16250,284,2,194.72,United Kingdom,3
16253,89,2,1841.93,United Kingdom,2
16255,39,8,327.48875,United Kingdom,2
16256,289,1,752.43,United Kingdom,3
16257,199,1,46.95,United Kingdom,4
16258,68,5,1040.702,United Kingdom,2
16260,73,1,1035.45,United Kingdom,2
16261,40,4,186.7075,United Kingdom,4
16265,32,9,605.2222222,United Kingdom,2
16266,96,7,123.1271429,United Kingdom,4
16268,94,2,333.825,United Kingdom,2
16270,376,1,1141.24,United Kingdom,3
16271,25,5,285.848,United Kingdom,2
16272,139,1,411.7,United Kingdom,2
16274,396,1,357.95,United Kingdom,3
16275,219,1,559.87,United Kingdom,3
16276,199,1,810.6,United Kingdom,2
16278,123,1,566.38,United Kingdom,2
16279,44,3,503.1933333,United Kingdom,2
16281,95,1,2062.06,United Kingdom,2
16282,362,1,168.3,United Kingdom,3
16283,28,5,314.162,United Kingdom,2
16284,54,2,411.985,United Kingdom,2
16287,192,1,142.5,United Kingdom,3
16292,144,1,302.25,United Kingdom,2
16293,44,10,224.899,United Kingdom,4
16295,32,4,332.1375,United Kingdom,2
16297,291,1,301.9,United Kingdom,3
16298,45,3,199.4,United Kingdom,4
16302,149,1,233.22,United Kingdom,4
16303,48,3,1786.876667,United Kingdom,2
16305,161,1,361.22,United Kingdom,2
16306,236,6,105.3783333,United Kingdom,3
16308,60,4,640,United Kingdom,2
16309,129,2,353.285,United Kingdom,2
16311,40,2,308.13,United Kingdom,2
16313,26,2,137.075,United Kingdom,4
16315,353,1,226.37,United Kingdom,3
16316,87,8,367.36375,United Kingdom,2
16317,142,3,447.2166667,United Kingdom,2
16318,58,1,328.15,United Kingdom,2
16319,240,1,404.4,United Kingdom,3
16320,195,2,519.23,Unspecified,2
16321,95,5,74.73,Australia,4
16322,24,2,163.375,United Kingdom,4
16323,219,1,207.5,United Kingdom,3
16324,151,3,142.8933333,United Kingdom,4
16325,69,3,198.08,United Kingdom,4
16326,28,14,222.2114286,United Kingdom,4
16327,37,6,640.7033333,United Kingdom,2
16330,40,3,83.97,United Kingdom,4
16332,51,7,227.6,United Kingdom,4
16333,30,22,1210.309091,United Kingdom,2
16337,59,1,151.05,United Kingdom,4
16338,180,1,214.8,United Kingdom,3
16339,307,1,109.95,United Kingdom,3
16340,130,1,549.07,United Kingdom,2
16341,47,4,492.9675,United Kingdom,2
16342,98,4,80.6025,United Kingdom,4
16343,39,2,185.24,United Kingdom,4
16344,181,1,101.1,United Kingdom,4
16345,67,1,575.41,United Kingdom,2
16347,34,2,443.825,United Kingdom,2
16348,55,7,209.9214286,United Kingdom,4
16349,313,1,53.5,United Kingdom,3
16350,44,4,279.1175,United Kingdom,4
16351,355,1,153.9,United Kingdom,3
16352,40,2,247.22,United Kingdom,4
16353,26,23,290.2482609,United Kingdom,2
16354,86,2,197.9,United Kingdom,4
16356,220,3,70.59,United Kingdom,3
16357,56,3,219.6266667,United Kingdom,4
16358,24,4,506.875,United Kingdom,2
16359,30,9,194.5466667,United Kingdom,4
16360,27,6,585.4216667,United Kingdom,2
16361,32,4,224.165,United Kingdom,4
16362,55,5,146.954,United Kingdom,4
16363,76,1,109.36,United Kingdom,4
16364,34,2,353.52,United Kingdom,2
16365,40,9,171.1577778,United Kingdom,4
16366,41,1,327.3,United Kingdom,2
16367,60,2,402.245,United Kingdom,2
16368,25,2,248.715,United Kingdom,4
16369,41,3,517.8866667,United Kingdom,2
16370,105,4,330.14,United Kingdom,2
16372,56,2,183.965,United Kingdom,4
16374,89,2,236.515,United Kingdom,4
16376,31,2,493.505,United Kingdom,2
16377,290,1,676.2,United Kingdom,3
16378,270,3,120.9833333,United Kingdom,3
16379,27,4,539.35,United Kingdom,2
16380,84,1,1780.59,United Kingdom,2
16383,97,2,334.18,United Kingdom,2
16384,112,2,292.25,United Kingdom,4
16385,83,3,185.2966667,United Kingdom,4
16386,51,2,158.6,United Kingdom,4
16387,345,1,94.36,United Kingdom,3
16389,76,4,345.5175,United Kingdom,2
16392,292,1,221.19,United Kingdom,3
16393,25,13,234.3238462,United Kingdom,4
16394,79,5,311.068,United Kingdom,2
16395,83,5,297.38,United Kingdom,2
16398,177,2,852.9,United Kingdom,2
16399,42,2,204.285,United Kingdom,4
16400,117,1,303.93,United Kingdom,2
16401,24,12,341.5266667,United Kingdom,2
16402,287,2,149.8,United Kingdom,3
16403,335,1,177.5,United Kingdom,3
16404,93,1,443.05,United Kingdom,2
16405,325,2,83.625,United Kingdom,3
16406,41,1,163.07,United Kingdom,4
16407,35,10,212.693,United Kingdom,4
16409,59,5,405.776,United Kingdom,2
16411,42,2,107.325,United Kingdom,4
16412,76,1,151.83,United Kingdom,4
16413,79,1,262.2,United Kingdom,4
16414,44,2,63.125,United Kingdom,4
16415,67,1,210.35,United Kingdom,4
16416,49,3,350.4666667,United Kingdom,2
16418,67,3,225.09,United Kingdom,4
16419,135,6,162.0383333,United Kingdom,4
16422,40,51,680.0862745,United Kingdom,1
16423,47,1,346.12,United Kingdom,2
16424,214,1,133.56,United Kingdom,3
16425,325,1,302.7,United Kingdom,3
16426,25,10,190.825,United Kingdom,4
16427,286,2,120.53,United Kingdom,3
16429,129,1,284.55,United Kingdom,4
16430,80,1,300.85,United Kingdom,2
16431,236,3,214.27,United Kingdom,3
16432,87,1,287.4,United Kingdom,4
16433,51,1,184.26,United Kingdom,4
16434,52,7,217.4642857,United Kingdom,4
16438,28,5,159.67,United Kingdom,4
16440,30,5,728.134,United Kingdom,2
16441,90,2,190.6,United Kingdom,4
16442,24,3,205.5966667,United Kingdom,4
16444,69,4,163.6675,United Kingdom,4
16445,56,1,230.51,United Kingdom,4
16446,23,2,84236.25,United Kingdom,2
16447,158,1,259.01,United Kingdom,4
16448,221,1,188.89,United Kingdom,3
16449,220,2,353.845,United Kingdom,3
16450,172,1,311.92,United Kingdom,3
16451,110,1,266.97,United Kingdom,4
16454,67,2,3.45,United Kingdom,4
16455,86,7,263.0257143,United Kingdom,4
16456,122,5,431.674,United Kingdom,2
16457,241,1,208.36,United Kingdom,3
16458,25,18,193.4855556,United Kingdom,4
16460,51,3,271.5733333,United Kingdom,4
16461,200,1,151.42,United Kingdom,3
16462,96,3,45.33333333,United Kingdom,4
16463,44,4,355.6,United Kingdom,2
16464,42,3,438.2266667,United Kingdom,2
16466,56,7,229.0657143,United Kingdom,4
16468,97,1,74.9,United Kingdom,4
16469,46,4,162.6075,United Kingdom,4
16470,74,4,190.5975,United Kingdom,4
16471,297,1,223.95,United Kingdom,3
16473,187,3,105.37,United Kingdom,4
16474,30,7,267.3571429,United Kingdom,4
16475,111,4,136.075,United Kingdom,4
16477,86,7,356.3514286,United Kingdom,2
16478,48,3,110.3333333,United Kingdom,4
16479,33,2,150.415,United Kingdom,4
16480,98,1,769.29,United Kingdom,2
16482,38,1,220.62,United Kingdom,4
16483,215,1,139.35,United Kingdom,3
16484,196,2,202.15,United Kingdom,3
16485,100,1,363.65,United Kingdom,2
16488,56,3,166.2666667,United Kingdom,4
16491,69,1,731.5,United Kingdom,2
16493,102,4,337.9075,United Kingdom,2
16494,319,1,826.53,United Kingdom,3
16495,26,3,228.1366667,United Kingdom,4
16496,31,3,533.1733333,United Kingdom,2
16497,72,6,494.2816667,United Kingdom,2
16498,184,2,50.485,United Kingdom,4
16499,383,2,182.725,United Kingdom,3
16500,27,6,66.81,United Kingdom,4
16503,129,4,357.9825,United Kingdom,2
16504,48,1,484.38,United Kingdom,2
16505,54,1,777.6,United Kingdom,2
16506,42,2,45.15,United Kingdom,4
16509,319,1,363.7,United Kingdom,3
16510,395,1,248.1,United Kingdom,3
16511,44,3,316.7533333,United Kingdom,2
16513,27,4,218.6475,United Kingdom,4
16515,75,5,325.426,United Kingdom,2
16516,53,1,101.7,United Kingdom,4
16517,300,1,162.7,United Kingdom,3
16518,84,2,242.16,United Kingdom,4
16519,48,2,107.54,United Kingdom,4
16520,209,3,348.8566667,United Kingdom,3
16523,24,21,448.4985714,United Kingdom,2
16525,25,26,501.0557692,United Kingdom,2
16526,194,1,290.36,United Kingdom,3
16527,104,1,228.06,United Kingdom,4
16528,26,1,244.41,United Kingdom,4
16529,213,1,455.25,United Kingdom,3
16531,45,7,177.7985714,United Kingdom,4
16532,40,3,2249.6,United Kingdom,2
16533,42,3,365.1866667,United Kingdom,2
16535,28,1,593.75,United Kingdom,2
16536,133,1,548.97,United Kingdom,2
16539,25,4,347.2025,United Kingdom,2
16542,76,1,119.62,United Kingdom,4
16545,187,1,339.3,United Kingdom,3
16546,313,2,393.575,United Kingdom,3
16549,33,10,415.464,United Kingdom,2
16550,131,5,459.794,United Kingdom,2
16551,118,3,307.3733333,United Kingdom,2
16552,265,2,189.865,United Kingdom,3
16553,186,12,476.6516667,United Kingdom,2
16554,65,3,279.0333333,United Kingdom,4
16555,58,2,142.945,United Kingdom,4
16556,89,7,473.3985714,United Kingdom,2
16557,47,2,140.925,United Kingdom,4
16558,23,20,416.9245,United Kingdom,2
16560,49,2,420.705,United Kingdom,2
16561,28,2,255.56,United Kingdom,4
16563,76,1,1077.74,United Kingdom,2
16565,387,1,173.7,United Kingdom,3
16566,38,5,122.932,United Kingdom,4
16567,217,2,432.8,United Kingdom,3
16569,26,1,124.2,United Kingdom,4
16570,38,10,373.84,United Kingdom,2
16571,49,3,473.8966667,United Kingdom,2
16572,150,3,336.5333333,United Kingdom,2
16573,107,2,331.805,United Kingdom,2
16574,94,1,451.44,United Kingdom,2
16581,205,1,105.84,United Kingdom,3
16582,136,1,313.62,United Kingdom,2
16583,396,1,233.45,United Kingdom,3
16584,103,2,468.04,United Kingdom,2
16586,271,1,463.95,United Kingdom,3
16587,255,1,225.15,United Kingdom,3
16589,94,3,153.08,United Kingdom,4
16591,91,1,213.5,United Kingdom,4
16592,27,16,257.105,United Kingdom,2
16593,73,3,110.01,United Kingdom,4
16594,98,1,181.09,United Kingdom,4
16595,84,1,360.16,United Kingdom,2
16596,38,2,125.075,United Kingdom,4
16597,27,1,90.04,United Kingdom,4
16598,308,1,145.05,United Kingdom,3
16600,27,6,135.5866667,United Kingdom,4
16601,63,1,244.8,United Kingdom,4
16602,59,1,528.08,United Kingdom,2
16603,97,2,241.235,United Kingdom,4
16607,40,14,239.1221429,United Kingdom,4
16609,38,7,784.78,United Kingdom,2
16610,242,1,75.66,United Kingdom,3
16611,209,1,129.49,United Kingdom,3
16612,55,4,296.915,United Kingdom,2
16613,93,1,618.59,United Kingdom,2
16614,205,1,506.19,United Kingdom,3
16616,38,2,250.21,United Kingdom,4
16617,258,1,151.85,United Kingdom,3
16618,54,5,529.518,United Kingdom,2
16619,286,1,226.21,United Kingdom,3
16620,26,2,89.48,United Kingdom,4
16621,74,4,203.37,United Kingdom,4
16623,268,1,129.45,United Kingdom,3
16624,103,2,405.285,United Kingdom,2
16625,297,1,333.08,United Kingdom,3
16626,23,17,259.5941176,United Kingdom,2
16627,102,1,322.8,United Kingdom,2
16628,52,5,437.61,United Kingdom,2
16629,96,2,208.865,United Kingdom,4
16633,40,6,480.5166667,United Kingdom,2
16634,245,2,108.95,United Kingdom,3
16637,55,4,288.6175,United Kingdom,2
16638,45,10,168.072,United Kingdom,4
16639,54,3,419.17,United Kingdom,2
16641,128,1,231.1,United Kingdom,4
16642,27,2,344.165,United Kingdom,2
16643,268,1,487.51,United Kingdom,3
16644,200,2,416.89,United Kingdom,3
16647,192,2,107.03,United Kingdom,3
16648,65,1,290.66,United Kingdom,4
16650,94,1,518.42,United Kingdom,2
16652,81,7,967.71,United Kingdom,2
16653,39,2,606.33,United Kingdom,2
16654,164,4,150.3175,United Kingdom,4
16655,40,6,632.42,United Kingdom,2
16656,45,15,575.0533333,United Kingdom,2
16657,32,4,233.405,United Kingdom,4
16658,391,1,123.24,United Kingdom,3
16659,212,1,39.12,United Kingdom,4
16660,39,4,316.9125,United Kingdom,2
16665,385,1,135.4,United Kingdom,3
16666,42,1,118.98,United Kingdom,4
16667,91,2,285.065,United Kingdom,4
16668,38,6,51.12,United Kingdom,4
16669,46,3,458.29,United Kingdom,2
16670,39,11,372.3545455,United Kingdom,2
16671,51,3,564.09,United Kingdom,2
16672,25,20,406.747,United Kingdom,2
16674,77,2,159.805,United Kingdom,4
16676,56,4,398.03,United Kingdom,2
16678,25,12,259.1658333,United Kingdom,2
16679,389,1,129.75,United Kingdom,3
16680,66,1,183.7,United Kingdom,4
16681,95,6,295.0566667,United Kingdom,2
16682,27,5,205.6,United Kingdom,4
16684,27,28,2380.484286,United Kingdom,2
16685,84,2,162.12,United Kingdom,4
16686,70,7,437.5471429,United Kingdom,2
16688,24,4,315.215,United Kingdom,2
16689,98,2,211.3,United Kingdom,4
16690,95,2,112.79,United Kingdom,4
16692,279,2,638,United Kingdom,3
16693,91,2,241.005,United Kingdom,4
16696,158,4,164.475,United Kingdom,4
16697,264,1,112.75,United Kingdom,3
16698,249,2,999,United Kingdom,3
16700,31,13,390.5038462,United Kingdom,2
16701,31,13,415.2538462,United Kingdom,2
16705,23,20,701.7495,United Kingdom,2
16706,60,3,177.1166667,United Kingdom,4
16708,68,1,656.63,United Kingdom,2
16709,107,5,605.974,United Kingdom,2
16710,42,10,248.304,United Kingdom,4
16711,26,5,330.206,United Kingdom,2
16712,32,11,331.4027273,United Kingdom,2
16713,41,15,461.542,United Kingdom,2
16714,241,3,387.1766667,United Kingdom,3
16715,101,1,301.72,United Kingdom,2
16716,289,2,450.6,United Kingdom,3
16717,46,6,643.0633333,United Kingdom,2
16718,392,1,623.75,United Kingdom,3
16719,37,7,255.7742857,United Kingdom,4
16720,49,1,155.24,United Kingdom,4
16721,285,1,292.47,United Kingdom,3
16722,40,13,363.9084615,United Kingdom,2
16723,114,2,294.575,United Kingdom,2
16725,325,7,111.5742857,United Kingdom,3
16726,49,5,276.404,United Kingdom,4
16727,387,1,272.82,United Kingdom,3
16728,69,4,263.6675,United Kingdom,4
16729,61,21,344.7580952,United Kingdom,2
16730,75,3,247.7033333,United Kingdom,4
16732,54,1,603.75,United Kingdom,2
16734,75,3,216.8366667,United Kingdom,4
16735,101,5,460.112,United Kingdom,2
16737,76,1,417.6,United Kingdom,2
16738,320,1,3.75,United Kingdom,3
16739,199,1,323,United Kingdom,3
16742,69,1,464.9,United Kingdom,2
16743,52,7,319.7271429,United Kingdom,2
16744,34,7,186.3942857,United Kingdom,4
16745,109,17,423.1941176,United Kingdom,2
16746,27,18,372.0922222,United Kingdom,2
16747,60,2,418.03,United Kingdom,2
16748,40,5,303.18,United Kingdom,2
16750,67,5,124.786,United Kingdom,4
16751,53,1,1764.72,United Kingdom,2
16752,395,1,207.5,United Kingdom,3
16753,81,1,223.92,United Kingdom,4
16754,395,1,2002.4,United Kingdom,3
16755,137,3,498.9433333,United Kingdom,2
16756,237,1,239.4,United Kingdom,3
16757,341,1,106.83,United Kingdom,3
16758,88,1,369.34,United Kingdom,2
16759,30,3,263.2633333,United Kingdom,4
16761,119,1,316.62,United Kingdom,2
16762,42,3,500.46,United Kingdom,2
16763,221,1,611.85,United Kingdom,3
16764,26,13,215.3269231,United Kingdom,4
16765,317,1,34,United Kingdom,3
16766,296,2,572.8,United Kingdom,3
16767,53,11,507.3272727,United Kingdom,2
16768,70,3,159.3633333,United Kingdom,4
16769,283,1,380.39,United Kingdom,3
16770,80,5,154.02,United Kingdom,4
16771,56,5,449.362,United Kingdom,2
16773,80,1,171.59,United Kingdom,4
16774,90,4,165.38,United Kingdom,4
16775,33,11,154.1509091,United Kingdom,4
16776,83,1,388.28,United Kingdom,2
16777,103,2,113.175,United Kingdom,4
16778,97,2,122.97,United Kingdom,4
16779,25,22,483.1690909,United Kingdom,2
16780,123,2,212.595,United Kingdom,4
16781,395,1,311.25,United Kingdom,3
16782,33,13,175.3769231,United Kingdom,4
16784,42,1,107.6,United Kingdom,4
16788,146,2,298.74,United Kingdom,2
16789,31,1,80.8,United Kingdom,4
16790,26,6,257.6033333,United Kingdom,4
16791,52,7,245.9685714,United Kingdom,4
16792,305,2,55.19,United Kingdom,3
16793,80,1,243.84,United Kingdom,4
16794,24,10,122.271,United Kingdom,4
16795,388,1,414.88,United Kingdom,3
16796,112,1,305.62,United Kingdom,2
16800,34,1,1201.49,United Kingdom,2
16801,186,4,404.9325,United Kingdom,2
16803,88,1,332.3,United Kingdom,2
16804,46,3,178.9966667,United Kingdom,4
16805,196,2,230.295,United Kingdom,3
16806,126,4,200.3725,United Kingdom,4
16807,165,3,373.8633333,United Kingdom,2
16808,122,2,144.21,United Kingdom,4
16809,46,5,182.938,United Kingdom,4
16810,215,1,309.54,United Kingdom,3
16811,27,2,273.535,United Kingdom,4
16812,383,1,479.35,United Kingdom,3
16813,31,10,169.298,United Kingdom,4
16814,37,21,309.9571429,United Kingdom,2
16816,126,4,104.265,United Kingdom,4
16817,25,9,178.3055556,United Kingdom,4
16818,33,11,304.5063636,United Kingdom,2
16820,118,1,497.61,United Kingdom,2
16823,250,1,358.38,United Kingdom,3
16824,38,2,230.32,United Kingdom,4
16825,61,2,387.59,United Kingdom,2
16826,74,1,341.7,United Kingdom,2
16828,116,2,64.25,United Kingdom,4
16829,179,1,197.22,United Kingdom,3
16830,61,1,325.91,United Kingdom,2
16832,207,3,66.38333333,United Kingdom,3
16833,24,4,276.6325,United Kingdom,4
16834,250,1,413.46,United Kingdom,3
16835,151,2,90.425,United Kingdom,4
16836,62,2,125.935,United Kingdom,4
16837,54,11,288.2709091,United Kingdom,2
16838,220,2,294.425,United Kingdom,3
16839,31,34,488.0691176,United Kingdom,2
16841,59,6,311.6366667,United Kingdom,2
16842,123,3,421.3966667,United Kingdom,2
16843,65,16,637.285625,United Kingdom,2
16846,73,1,214.32,United Kingdom,4
16847,66,1,193.44,United Kingdom,4
16848,75,1,281.42,United Kingdom,4
16849,209,1,124.57,United Kingdom,3
16850,356,1,332.41,United Kingdom,3
16851,27,3,114.15,United Kingdom,4
16852,33,2,72.455,United Kingdom,4
16855,46,2,164.2,United Kingdom,4
16856,37,1,35.4,United Kingdom,4
16858,391,1,375.69,United Kingdom,3
16859,167,2,373.905,United Kingdom,2
16861,82,2,86.88,United Kingdom,4
16863,54,2,251.4,United Kingdom,4
16866,163,3,69.24666667,United Kingdom,4
16869,45,4,206.355,United Kingdom,4
16871,45,6,468.7233333,United Kingdom,2
16872,100,3,226.6733333,United Kingdom,4
16873,27,6,1187.27,United Kingdom,2
16875,90,5,419.106,United Kingdom,2
16877,35,6,142.2866667,United Kingdom,4
16878,107,1,13.3,United Kingdom,4
16880,53,7,217.0114286,United Kingdom,4
16881,89,1,432,United Kingdom,2
16882,89,3,235.04,United Kingdom,4
16883,210,2,138.365,United Kingdom,3
16884,60,2,214.92,United Kingdom,4
16885,38,3,157.17,United Kingdom,4
16887,58,1,194.88,United Kingdom,4
16889,217,3,526.2233333,United Kingdom,3
16891,24,5,161.94,United Kingdom,4
16892,24,5,105.108,United Kingdom,4
16893,389,1,145.93,United Kingdom,3
16895,87,1,219.14,United Kingdom,4
16897,322,2,144.89,United Kingdom,3
16898,49,3,169.6033333,United Kingdom,4
16899,30,6,213.5933333,United Kingdom,4
16900,39,3,295.7033333,United Kingdom,2
16902,139,1,1706.88,United Kingdom,2
16903,52,1,373.24,United Kingdom,2
16904,27,16,234.641875,United Kingdom,4
16905,28,7,443.2042857,United Kingdom,2
16906,104,4,144.9425,United Kingdom,4
16907,52,5,196.33,United Kingdom,4
16909,95,1,379.14,United Kingdom,2
16910,27,8,188.7575,United Kingdom,4
16912,51,11,234.1254545,United Kingdom,4
16913,313,1,113.44,United Kingdom,3
16914,59,1,208.46,United Kingdom,4
16915,32,6,103.6133333,United Kingdom,4
16916,46,2,288.13,United Kingdom,4
16917,299,1,391.52,United Kingdom,3
16918,72,6,178.1366667,United Kingdom,4
16919,179,11,236.0409091,United Kingdom,4
16921,84,1,169.79,United Kingdom,4
16923,35,19,381.4531579,United Kingdom,2
16924,44,3,282.25,United Kingdom,4
16926,394,1,230.25,United Kingdom,3
16927,138,3,181.0166667,United Kingdom,4
16928,103,17,167.5058824,United Kingdom,4
16929,26,7,185.0557143,United Kingdom,4
16930,49,3,126.85,United Kingdom,4
16931,28,21,219.2485714,United Kingdom,4
16932,76,1,161.94,United Kingdom,4
16933,24,2,281.615,United Kingdom,4
16934,77,2,475.465,United Kingdom,2
16936,48,1,262.68,United Kingdom,4
16938,31,4,684.095,United Kingdom,2
16940,75,3,1016.626667,United Kingdom,2
16942,35,9,213.3988889,United Kingdom,4
16943,234,3,272.2433333,United Kingdom,3
16945,44,19,228.7105263,United Kingdom,4
16947,258,1,406.48,United Kingdom,3
16948,161,3,145.0066667,United Kingdom,4
16949,26,6,214.3783333,United Kingdom,4
16950,79,3,392.8533333,United Kingdom,2
16951,157,3,425.9166667,United Kingdom,2
16952,132,2,83.805,United Kingdom,4
16953,53,1,20.8,United Kingdom,4
16954,23,9,231.6755556,United Kingdom,4
16955,207,4,129.6675,United Kingdom,3
16956,40,1,308.74,United Kingdom,2
16957,262,2,208.32,United Kingdom,3
16959,110,1,117.35,United Kingdom,4
16960,61,3,169.0166667,United Kingdom,4
16961,139,1,234.17,United Kingdom,4
16963,210,1,110.55,United Kingdom,3
16965,249,1,201.19,United Kingdom,3
16966,31,7,307.8528571,United Kingdom,2
16967,212,1,319.02,United Kingdom,3
16968,27,2,219.715,United Kingdom,4
16969,62,3,216.8033333,United Kingdom,4
16971,61,1,357.21,United Kingdom,2
16976,290,1,251.52,United Kingdom,3
16978,100,1,344.33,United Kingdom,2
16979,26,6,308.6666667,United Kingdom,2
16980,278,2,539.48,United Kingdom,3
16982,83,1,384.06,United Kingdom,2
16983,35,7,275.8928571,United Kingdom,2
16984,111,2,2240.675,United Kingdom,2
16985,40,10,546.412,United Kingdom,2
16986,52,2,936.6,United Kingdom,2
16987,26,7,232.15,United Kingdom,4
16988,28,1,126.12,United Kingdom,4
16989,30,6,188.875,United Kingdom,4
16990,241,1,179,United Kingdom,3
16992,33,5,322.862,United Kingdom,2
16996,53,6,242.8266667,United Kingdom,4
16997,311,3,234,United Kingdom,3
16998,172,4,73.75,United Kingdom,4
16999,46,2,242.41,United Kingdom,4
17001,23,11,362.6881818,United Kingdom,2
17002,108,3,497.91,United Kingdom,2
17004,69,2,706.47,United Kingdom,2
17006,27,4,195.445,United Kingdom,4
17007,73,6,148.3216667,United Kingdom,4
17010,41,1,195.36,United Kingdom,4
17011,53,1,270.9,United Kingdom,4
17014,31,3,195.4433333,United Kingdom,4
17015,51,3,614.1866667,United Kingdom,2
17017,25,20,434.713,United Kingdom,2
17018,63,2,460.05,United Kingdom,2
17019,34,4,318.1525,United Kingdom,2
17022,54,1,71,United Kingdom,4
17024,68,3,31.95,United Kingdom,4
17025,83,3,119.2566667,United Kingdom,4
17026,208,2,77.415,United Kingdom,3
17027,101,6,148.3816667,United Kingdom,4
17029,133,2,358,United Kingdom,2
17030,86,1,146.87,United Kingdom,4
17031,34,2,190.175,United Kingdom,4
17033,109,3,343.38,United Kingdom,2
17034,39,3,248.5066667,United Kingdom,4
17035,268,2,216.765,United Kingdom,3
17037,110,1,1267.32,United Kingdom,2
17038,53,1,112.4,United Kingdom,4
17040,160,1,449.73,United Kingdom,2
17041,49,3,360.5233333,United Kingdom,2
17042,25,5,208.876,United Kingdom,4
17043,55,4,433.795,United Kingdom,2
17044,48,1,948.48,United Kingdom,2
17045,136,3,113.1466667,United Kingdom,4
17046,180,1,642.02,United Kingdom,2
17047,108,3,366.9666667,United Kingdom,2
17048,140,3,308.45,United Kingdom,2
17049,25,9,628.8866667,United Kingdom,2
17050,119,6,538.14,United Kingdom,2
17051,217,1,247.14,United Kingdom,3
17052,51,1,413.75,United Kingdom,2
17053,153,1,498.48,United Kingdom,2
17054,51,5,271.266,United Kingdom,4
17058,104,3,393.2966667,United Kingdom,2
17059,52,5,619.008,United Kingdom,2
17060,289,1,234.24,United Kingdom,3
17061,96,11,475.6572727,United Kingdom,2
17062,336,4,134.5925,United Kingdom,3
17063,44,7,208.7342857,United Kingdom,4
17064,81,3,286.45,United Kingdom,4
17068,35,21,216.7685714,United Kingdom,4
17069,51,9,301.0777778,United Kingdom,2
17070,137,1,312.14,United Kingdom,2
17071,51,9,269.8922222,United Kingdom,2
17073,40,4,361.5225,United Kingdom,2
17075,40,4,208.53,United Kingdom,4
17076,59,3,280.36,United Kingdom,4
17078,59,2,189.1,United Kingdom,4
17079,101,1,118.8,United Kingdom,4
17080,45,2,143.81,United Kingdom,4
17081,48,2,145.08,United Kingdom,4
